id,language,text
Q59164382,Lnl,"Airborne limb-imaging measurements of temperature, HNO&lt;sub&gt;3&lt;/sub&gt;, O&lt;sub&gt;3&lt;/sub&gt;, ClONO&lt;sub&gt;2&lt;/sub&gt;, H&lt;sub&gt;2&lt;/sub&gt;O and CFC-12 during the Arctic winter 2015/2016: characterization, in situ validation a"
Q57372194,Len,Airborne remote sensing and in situ measurements of atmospheric CO&lt;sub&gt;2&lt;/sub&gt; to quantify point source emissions
Q57372194,Lnl,Airborne remote sensing and in situ measurements of atmospheric CO&lt;sub&gt;2&lt;/sub&gt; to quantify point source emissions
Q57372407,Len,Airborne remote sensing and in-situ measurements of atmospheric CO&lt;sub&gt;2&lt;/sub&gt; to quantify point source emissions
Q57372407,Lnl,Airborne remote sensing and in-situ measurements of atmospheric CO&lt;sub&gt;2&lt;/sub&gt; to quantify point source emissions
Q63488653,Len,"Aircraft based four-channel thermal dissociation laser induced fluorescence instrument for simultaneous measurements of NO&lt;sub&gt;2&lt;/sub&gt;, total peroxy nitrate, total alkyl nitrate, and HNO&lt;sub&gt;3&lt;/sub&gt;"
Q63488653,Lnl,"Aircraft based four-channel thermal dissociation laser induced fluorescence instrument for simultaneous measurements of NO&lt;sub&gt;2&lt;/sub&gt;, total peroxy nitrate, total alkyl nitrate, and HNO&lt;sub&gt;3&lt;/sub&gt;"
Q58075139,Len,"Aircraft measurements of BrO, IO, glyoxal, NO&lt;sub&gt;2&lt;/sub&gt;, H&lt;sub&gt;2&lt;/sub&gt;O, O&lt;sub&gt;2&lt;/sub&gt;–O&lt;sub&gt;2&lt;/sub&gt; and aerosol extinction profiles in the tropics: comparison with aircraft-/ship-based in situ and"
Q58075139,Lnl,"Aircraft measurements of BrO, IO, glyoxal, NO&lt;sub&gt;2&lt;/sub&gt;, H&lt;sub&gt;2&lt;/sub&gt;O, O&lt;sub&gt;2&lt;/sub&gt;–O&lt;sub&gt;2&lt;/sub&gt; and aerosol extinction profiles in the tropics: comparison with aircraft-/ship-based in situ and"
Q57888973,Len,Air–sea CO&lt;sub&gt;2&lt;/sub&gt; fluxes in the East China Sea based on multiple-year underway observations
Q57888973,Lnl,Air–sea CO&lt;sub&gt;2&lt;/sub&gt; fluxes in the East China Sea based on multiple-year underway observations
Q58317651,Len,Air–sea exchange of CO&lt;sub&gt;2&lt;/sub&gt; at a Northern California coastal site along the California Current upwelling system
Q58317651,Lnl,Air–sea exchange of CO&lt;sub&gt;2&lt;/sub&gt; at a Northern California coastal site along the California Current upwelling system
Q57872513,Len,Air–sea fluxes of CO&lt;sub&gt;2&lt;/sub&gt; and CH&lt;sub&gt;4&lt;/sub&gt; from the Penlee Point Atmospheric Observatory on the south-west coast of the UK
Q57872513,Lnl,Air–sea fluxes of CO&lt;sub&gt;2&lt;/sub&gt; and CH&lt;sub&gt;4&lt;/sub&gt; from the Penlee Point Atmospheric Observatory on the south-west coast of the UK
Q57890712,Len,Air–water CO&lt;sub&gt;2&lt;/sub&gt; evasion from US East Coast estuaries
Q57890712,Lnl,Air–water CO&lt;sub&gt;2&lt;/sub&gt; evasion from US East Coast estuaries
Q114654324,Len,"Ajanta, Ellora and Aurangabad Caves. By R. S. Gupte and B. D. Mahajan. pp. xx + 228. D. B. Taraporevala Sons &amp; Co. Private Ltd., Bombay. 1962."
Q60450174,Len,Al + Ion Implanted On-Axis &lt;0001&gt; Semi-Insulating 4H-SiC
Q60450174,Lnl,Al + Ion Implanted On-Axis &lt;0001&gt; Semi-Insulating 4H-SiC
Q113092050,Len,"Alan B. Spitzer. &lt;italic&gt;Old Hatreds and Young Hopes: The French Carbonari against the Bourbon Restoration&lt;/italic&gt;. (Harvard Historical Monographs, Number 63.) Cambridge, Mass.: Harvard University Press. 1971. Pp. 334. $12.50."
Q113091991,Len,Alan Craig Houston. &lt;italic&gt;Algernon Sidney and the Republican Heritage in England and America&lt;/italic&gt;. Princeton: Princeton University Press. 1991. Pp. 335. $39.50 and Jonathan Scott. &lt;italic&gt;Algernon Sidney and the Restoration C
Q67550151,Len,Albumin Rugby Park: a truncated albumin variant caused by a G--&gt;C splice-site mutation in intron 13
Q44163340,Len,Alcohol &amp; drug abuse. The myth of the typical dual diagnosis patient
Q89201465,Len,Alderia modesta (Lovén) and Limapontia depressa Alder &amp; Hancock in the brackish waters of the Dutch coast
Q89201465,Lnl,Alderia modesta (Lovén) and Limapontia depressa Alder &amp; Hancock in the brackish waters of the Dutch coast
Q114634852,Len,"Aleksandr M. Nekrich. &lt;italic&gt;The Punished Peoples: The Deportation and Fate of Soviet Minorities at the End of the Second World War&lt;/italic&gt;. Translated by George Saunders. New York: W. W. Norton. 1978. Pp. xii, 238. $10.95"
Q111838238,Len,"Alfred Runte. &lt;italic&gt;National Parks: The American Experience&lt;/italic&gt;. Lincoln: University of Nebraska Press. 1979. Pp. xiv, 240. $16.50"
Q57885810,Lnl,Algorithm update of the GOSAT/TANSO-FTS thermal infrared CO&lt;sub&gt;2&lt;/sub&gt; product
Q57885810,Len,Algorithm update of the GOSAT/TANSO-FTS thermal infrared CO&lt;sub&gt;2&lt;/sub&gt; product (version 1) and validation of the UTLS CO&lt;sub&gt;2&lt;/sub&gt; data using CONTRAIL measurements
Q113226538,Len,"Algorithmic and Advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 4"
Q113226535,Len,"Algorithmic and Advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 5"
Q113226530,Len,"Algorithmic and Advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 6"
Q113226527,Len,"Algorithmic and Advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 7"
Q113226504,Len,"Algorithmic and Advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 8"
Q113226444,Len,"Algorithmic and Advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 9"
Q113226552,Len,"Algorithmic and advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 1"
Q113226547,Len,"Algorithmic and advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 2"
Q113226543,Len,"Algorithmic and advanced Programming in Python - Syllabus in Computer Science, Decision Making &amp;amp; Data - Masterclass 3"
Q114051627,Len,Algorithms for Evaluating the Matrix Polynomial &lt;i&gt;I&lt;/i&gt;+&lt;i&gt;A&lt;/i&gt;+&lt;i&gt;A&lt;/i&gt;&lt;sup&gt;2&lt;/sup&gt;+…+&lt;i&gt;A&lt;/i&gt;&lt;sup&gt;&lt;i&gt;N&lt;/i&gt;-1&lt;/sup&gt; with Reduced Number of Matrix Multiplications
Q112688075,Len,"Alice Clare Carter. &lt;italic&gt;The Dutch Republic in Europe in the Seven Years War&lt;/italic&gt;. Coral Gables, Fla.: University of Miami Press. 1971. Pp. xvii, 181. $10.00"
Q113390366,Len,"Alice E. Reagan. &lt;italic&gt;H. I. Kimball, Entrepreneur&lt;/italic&gt;. Atlanta: Cherokee. 1983. Pp. xiv, 166. $9.95"
Q113739781,Len,Alimentação de Xenomelaniris brasiliensis (Quoy &amp; Gaimard): (Pisces - Mugiloidei - Atherinidæ)
Q114573162,Len,"Alkaloids, Limonoids and Phenols from Meliaceae Species Decrease Survival and Performance of &amp;lt;i&amp;gt;Hypsipyla Grandella&amp;lt;/i&amp;gt; Larvae"
Q61790085,Len,All-sky Information Content Analysis for Novel Passive Microwave Instruments in the Range from 23.8&thinsp;GHz up to 874.4&thinsp;GHz
Q61790085,Lnl,All-sky Information Content Analysis for Novel Passive Microwave Instruments in the Range from 23.8&thinsp;GHz up to 874.4&thinsp;GHz
Q61790071,Len,All-sky information content analysis for novel passive microwave instruments in the range from 23.8 to 874.4&thinsp;GHz
Q61790071,Lnl,All-sky information content analysis for novel passive microwave instruments in the range from 23.8 to 874.4&thinsp;GHz
Q111819502,Len,"Allelopathic Effect of &lt;em&gt;Lantana camara&lt;/em&gt; L. Leaf Powder on Germination and Growth Behaviour of Maize, &lt;em&gt;Zea mays&lt;/em&gt; Linn. and Wheat, &lt;em&gt;Triticum turgidum&lt;/em&gt; Linn. Cultivars"
Q111819388,Len,Allelopathic Effects of Lantana (&lt;i&gt;Lantana camara&lt;/i&gt; L.) Leaf Extracts on Germination and Early Growth of three Agricultural Crops in Ethiopia
Q113698426,Len,"Allergenicity of soy-based infant formula Bonlact&lt;sup&gt;®&lt;/sup&gt; i, tofu and soy milk"
Q62027641,Len,Allergic Sensitization to Bovine &beta;-Lactoglobulin: Comparison between Germ-Free and Conventional BALB/c Mice
Q62027641,Lnl,Allergic Sensitization to Bovine &beta;-Lactoglobulin: Comparison between Germ-Free and Conventional BALB/c Mice
Q112765586,Len,Allometric response of perennial &lt;I&gt;Pennisetum centrasiaticum&lt;/I&gt; Tzvel to nutrient and water limitation in the Horqin Sand Land of China
Q44405934,Len,"Allosteric properties of haemoglobin beta 41 (C7) Phe--&gt;Tyr: a stable, low-oxygen-affinity variant synthesized in Escherichia coli"
Q114754728,Len,"Almeidaia aidae Mielke &amp; Casagrande: seus estágios imaturos e notas taxonômicas (Lepidoptera, Saturniidae, Arsenurinae, Almeidaiini)"
Q40719459,Len,"Alpha&lt;sub&gt;1&lt;/sub&gt;-Antitrypsin Deficiency: Genetic, Clinical and Functional Correlations in a Three Generation Family"
Q113817993,Len,Alpha&lt;sub&gt;1&lt;/sub&gt;-Antitrypsin Phenotypes in Cor Pulmonale due to Chronic Obstructive Airways Disease
Q67355711,Len,Alpha-amylase &amp; maltase in mouse placenta
Q79144495,Len,Altarpiece Section: St. George &amp; Dragon
Q114392862,Len,Alteration of &lt;i&gt;STAT3&lt;/i&gt; gene expression in psoriasis treatment
Q113818772,Len,"Alterations in Major Histocompatibility Complex Phenotypes of Mouse Cloned T10 Sarcoma Cells: Association With Shifts From Nonmetastatic to Metastatic Cells&lt;xref ref-type=""fn"" rid=""FN2""&gt;2&lt;/xref&gt;&lt;xref ref-type=""fn"" rid=""FN3""&gt;3&lt;/x"
Q57889913,Len,Alterations in microbial community composition with increasing &lt;i&gt;f&lt;/i&gt;CO&lt;sub&gt;2&lt;/sub&gt;: a mesocosm study in the eastern Baltic Sea
Q57889913,Lnl,Alterations in microbial community composition with increasing &lt;i&gt;f&lt;/i&gt;CO&lt;sub&gt;2&lt;/sub&gt;: a mesocosm study in the eastern Baltic Sea
Q43870139,Len,Alterations in serum lipids &amp; blood glucose on high protein diet
Q111788607,Len,"Alternative approach to s\gamma$""&gt; b → s γ in the uMSSM"
Q114755417,Len,"Altitudinal range extension of Long-tailed Singing Mouse, Scotinomys xerampelinus (Bangs, 1902) (Rodentia, Cricetidae), in Chirrip&amp;oacute; National Park, Costa Rica"
Q113293489,Len,Aluminium 6061 &amp; HDPE incorporated study on gradient honeycomb-hybrid auxetic fused structure for energy absorption
Q113249330,Len,Aluminum-Magnesium Silicate enhances release of virions of cultured &amp;lt;i&amp;gt;Fowl Pox Virus&amp;lt;/i&amp;gt; and inhibits the  virus
Q113177130,Len,"Amazon Forest &amp; Savanna Lands: A guide to the climates, vegetation, landscapes, and soils of central tropical South America"
Q57518843,Len,"Ambient Stresses Regulate the Development of the Maize Late Wilt Causing Agent, &lt;i&gt;Harpophora maydis&lt;/i&gt;"
Q57518843,Lnl,"Ambient Stresses Regulate the Development of the Maize Late Wilt Causing Agent, &lt;i&gt;Harpophora maydis&lt;/i&gt;"
Q114654393,Len,"American Minorities and Language - Joshua A. Fishman <i>et al.</i>: Language Loyalty in the United States. (The Hague: Mouton &amp; Co., 1966. Pp. 478. Dutch Guilders 69.)"
Q50540364,Len,"American Society of Law &amp; Medicine 1975 annual oration. Medical eithics, malpractice, and emergency medical services: some Congressional concerns"
Q44765142,Len,Amino acid inhibition of alkaline phosphatases of the dark &amp; white muscles &amp; liver of two species of freshwater cat-fishes Clarias magur (Linn.) &amp; Heteropneustes fossillis (Bloch)
Q114013595,Len,Amount of &lt; 1Hz deep sleep correlates with melatonin dose in military veterans with PTSD
Q114204232,Len,Amphibia &amp; reptiles endangered
Q113740182,Len,"Amphibians (Amphibia, Anura and Caudata) and reptiles (Reptilia, Squamata) from the headwaters of R&amp;iacute;o Gu&amp;aacute;zaro on the Caribbean versant of Veraguas province, western Panama"
Q114755461,Len,"Amphibians and Reptiles of the Tirimbina Biological Reserve:&amp;nbsp;a baseline for conservation, research and environmental education&amp;nbsp;in a lowland tropical wet forest in Costa Rica"
Q114755378,Len,"Amphibians and reptiles of Wildsumaco Wildlife Sanctuary,&amp;nbsp;Napo Province, Ecuador"
Q57674632,Len,An &lt;i&gt;in Vitro&lt;/i&gt; Study of Biofield Energy Healing Based Herbomineral Formulation for Skin Protection
Q57674632,Lnl,An &lt;i&gt;in Vitro&lt;/i&gt; Study of Biofield Energy Healing Based Herbomineral Formulation for Skin Protection
Q58265396,Lnl,"An 83&thinsp;000 year old ice core from Roosevelt Island, Ross Sea, Antarctica"
Q113714919,Len,An A&lt;sub&gt;2&lt;/sub&gt;B&lt;sub&gt;3&lt;/sub&gt; Phenotype Blood Showing Atypical Mode of Inheritance
Q105585040,Len,An Algorithmic Friedman&ndash;Pippenger Theorem on Tree Embeddings and Applications
Q105585040,Lnl,An Algorithmic Friedman&ndash;Pippenger Theorem on Tree Embeddings and Applications
Q114010203,Len,An Alternative to Pythagorean Theorem &amp; an Arithmetic Evidence to Prove Cosmic Pi
Q114607094,Len,An Analysis of Oil &amp; Gas Company Disclosures from the Perspective of the Task Force on Climate-Related Financial Disclosures
Q114570267,Len,An Analysis of University's Energy Usage Pattern and Occupancy Satisfaction Survey According to Management of Target for GHGs &amp; Energy
Q114293966,Len,An Analysis of the National R&amp;D Program Planning Process from the Perspective of Participatory Policy Analysis : In the Case of “X-Project”
Q113203444,Len,An Analysis on Defense R&amp;D Performance - Using Backward-citations by Agency for Defense Development -
Q113178670,Len,An Analysis on Effect of Gender Towards Computer Literacy &amp; E-Commerce
Q114109557,Len,An Analysis on Global Energy-Related CO&lt;sub&gt;2&lt;/sub&gt; Emission Reduction and Energy Systems by Current Climate and Energy Policies and the Nationally Determined Contributions
Q114250574,Len,An Analysis on the Web Security Threats of Small &amp; Medium Enterprise through Web Vulnerability Inspection
Q113197403,Len,An Analysis to Visualize Influence of Global Warming on Wheat Grain Quality with High Molecular Weight Glutenin Subunits at &lt;i&gt;Glu D1&lt;/i&gt; Locus
Q114392791,Len,"An Ancient Wolf, &lt;em&gt;Canus lupus&lt;/em&gt;, Den and Associated Human Activity in the Southwestern Yukon Territory"
Q74820841,Len,"An Approach to Heterometallic Complexes with Selenolate and Tellurolate Ligands: Crystal Structures of cis-[Mn(CO)(4)(SePh)(2)](-), [(CO)(3)Mn(&mgr;-SeMe)(3)Mn(CO)(3)](-), (CO)(4)Mn(&mgr;-TePh)(2)Co(CO)(&mgr;-SePh)(3)Mn(CO)(3), and (CO)(3)Mn(&mgr;-S"
Q74820841,Lnl,"An Approach to Heterometallic Complexes with Selenolate and Tellurolate Ligands: Crystal Structures of cis-[Mn(CO)(4)(SePh)(2)](-), [(CO)(3)Mn(&mgr;-SeMe)(3)Mn(CO)(3)](-), (CO)(4)Mn(&mgr;-TePh)(2)Co(CO)(&mgr;-SePh)(3)Mn(CO)(3), and (CO)(3)Mn(&mgr;-S"
Q114023821,Len,An Argonaute from &amp;lt;italic&amp;gt;Thermus parvatiensis&amp;lt;/italic&amp;gt; exhibits endonuclease activity mediated by 5&amp;prime; chemically modified DNA guides
Q39671042,Len,An Attempt to Select for Increased Longevity in &lt;i&gt;Drosophila melanogaster&lt;/i&gt;
Q40001995,Len,An EBV-Genome-Negative Cell Line Established from an American Burkitt Lymphoma; Receptor Characteristics. EBV Infectibility and Permanent Conversion into EBV-Positive Sublines by &lt;i&gt;in vitro&lt;/i&gt; Infection
Q113338137,Len,An Eco-Morphodynamic Modelling Approach to Estuarine Hydrodynamics &amp; Wetlands in Response to Sea-Level Rise
Q113305083,Len,An Efficient Algorithm for top-&lt;I&gt;k&lt;/I&gt; Proximity Query on Uncertain Graphs
Q114051628,Len,An Efficient Exponentiation Algorithm in &lt;i&gt;GF&lt;/i&gt;(2&lt;i&gt;&lt;sup&gt;m&lt;/sup&gt;&lt;/i&gt;) Using Euclidean Inversion
Q113305087,Len,An Efficient Processing Algorithm for &lt;I&gt;ρ&lt;/I&gt;-Dominant Skyline Query
Q114665419,Len,An Electronic Data Sheet in an Abnormal Uterine Bleeding Clinic: Saving Time &amp; Improving Care
Q113214515,Len,An Ethical Approach of Big Data &amp; Machine Learning Using Innovation of Python
Q113750266,Len,An Experimental Review: Evaluation of the Flory-Fox Equation for the Relationship of Glass Transition Temperature (T&lt;SUB&gt;g&lt;/SUB&gt;) vs Molar Mass of Polystyrene Using Differential Scanning Calorimetry (DSC)
Q114013734,Len,An Explanation of “&lt;i&gt;Effectiveness of Syntactic Dependency Information for Higher-Order Syntactic Attention Network&lt;/i&gt;”
Q113337686,Len,An ISOMAP Analysis of Sea Surface Temperature for the Classification and Detection of El Niño &amp; La Niña Events
Q89201068,Len,"An Iberian surprise, Henkia mariannae gen. &amp; spec. nov. and H. antoni gen. &amp; spec. nov. (Gastropoda, Pulmonata, Hygromiidae)"
Q89201068,Lnl,"An Iberian surprise, Henkia mariannae gen. &amp; spec. nov. and H. antoni gen. &amp; spec. nov. (Gastropoda, Pulmonata, Hygromiidae)"
