Q104471852|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q112298600|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q111323145|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q112724070|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q112296733|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q112295504|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q112612706|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q112294653|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q112754298|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q112683489|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q112579940|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q112717316|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q112577643|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q51115510|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q53060228|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q26783928|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q54878728|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q46384919|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q55556194|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q33440510|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q38565192|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q26739964|P4510|Q114077438|P1932|"SMAP"|S248|Q114078827
Q30373638|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q43586646|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q49804908|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q50027185|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q47550238|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q90639947|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q64258095|P4510|Q114077438|P1932|"SMAP"|S248|Q114078827
Q64093142|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q64105880|P4510|Q114077438|P1932|"SMAP"|S248|Q114078827
Q91518334|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q92127836|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q90224590|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q91813034|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q96294577|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q97897164|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q99555958|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q102137220|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q104476541|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q36374804|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q99235299|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q100491145|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q33941741|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q103013087|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q47568637|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q37376160|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q28608249|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q42262111|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q31137127|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q42713482|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q57805873|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q99550177|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q26771257|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q97525550|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q36430638|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q50051170|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q89563597|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q36360181|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q27012798|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q27012798|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q36317639|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q37720943|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q33831023|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q38673534|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q38372469|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q42373529|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q47351239|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q60683582|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q64063869|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q64086817|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q64072358|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q91553166|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q91967728|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q94545241|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q96430541|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q93092246|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q91331055|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q33595067|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q101467328|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q37422316|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q37357887|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q38711786|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q55483517|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q92428462|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q89814146|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q97530363|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q37347757|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q37648232|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q41271444|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q38623862|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q47334893|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q59806380|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q92913340|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q92913340|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q90467672|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q90574773|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q112609195|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q90292044|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q112293231|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q36690214|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q47152318|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q95314703|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q97546502|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q104755825|P4510|Q114076489|P1932|"GLAD"|S248|Q114078827
Q63741152|P4510|Q114077438|P1932|"SMAP"|S248|Q114078827
Q57927290|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q64973393|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q92642016|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q89531363|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q96229404|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q112290915|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q38624715|P4510|Q114076489|P1932|"GLAD"|S248|Q114078827
Q90437631|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q98733234|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q92822541|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q98158311|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q101565571|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q61805253|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q64076513|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q47668330|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q37367984|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q37361435|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q100516856|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q96230796|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q92528133|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q112582118|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q34576470|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q36803507|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q104793747|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q92099237|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q33933669|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q34306305|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q54488941|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q94688623|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q112691988|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q91417992|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q91250555|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q90073302|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q36895320|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q88990393|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q49645758|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q55478638|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q36619316|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q33593945|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q37404995|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q41825046|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q38918460|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q35267782|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q54989285|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q92015560|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q89980539|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q93226379|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q104793634|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q58144447|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q33891355|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q97525886|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q38235375|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q43381666|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q61453415|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q91691043|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q37622946|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q99726387|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q34527596|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q34527665|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q59477263|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q92910698|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q35599689|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q100995909|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q36603356|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q36551254|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q26744249|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q41544512|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q102380145|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q33566236|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q35666272|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q49471094|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q47117274|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q61800243|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q55456128|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q100672778|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q96824846|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q43097608|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q38391184|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q97685832|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q108863431|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q37295980|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q36513334|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q37044770|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q58802835|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q64227156|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q64227312|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q64078763|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q92544055|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q92328236|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q92446286|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q92663230|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q89659889|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q91541987|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q93190267|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q95656755|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q96345292|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q96225449|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q96774126|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q98388822|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q100532304|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q101117774|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q102332490|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q104493401|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q104688191|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q55379477|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q94932197|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q34453358|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q91528101|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q55255223|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q52589301|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q64063826|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q92017713|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q97652698|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q59793957|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q91695959|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q64227267|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q90264006|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q90859360|P4510|Q114076489|P1932|"GLAD"|S248|Q114078827
Q60515147|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q36191754|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q92512718|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q36220253|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q51693129|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q98188013|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q101578520|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q49227837|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q43183268|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q92280897|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q97596209|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q89649003|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q100548923|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q83225870|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q98729616|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q58709066|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q35248782|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q94478537|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q104567392|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q31132156|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q28550899|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q58563634|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q30385368|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q47117108|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q59804292|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q35556817|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q96135383|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q36879251|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q100669091|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q58094689|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q40051493|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q101221339|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q101404769|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q33714488|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q37643706|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q89815294|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q83229702|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q101332326|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q37464555|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q33616363|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q36432495|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q42580666|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q26768459|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q36743624|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q28070121|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q37691000|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q33624468|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q38156979|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q47178395|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q58796772|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q64258832|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q91254262|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q78177163|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q92282494|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q90163423|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q90632445|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q98618840|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q99555821|P4510|Q114076489|P1932|"GLAD"|S248|Q114078827
Q100383280|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q101561725|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q103784485|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q36696204|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q98166935|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q93092953|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q99632789|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q98166933|P4510|Q114075980|P1932|"BEAT"|S248|Q114078827
Q98166933|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q94478666|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q101043858|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q101220153|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q112680129|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q104112550|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q30520416|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q90079599|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q94559629|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q33869212|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q38853474|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q98197074|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q90923861|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q93361538|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q57381490|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q64096104|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q96605603|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q92310391|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q99249567|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q41146632|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q90223062|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q36317523|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q64233328|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q96580349|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q96020932|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q36416947|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q34483582|P4510|Q114076489|P1932|"GLAD"|S248|Q114078827
Q38924940|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q38260741|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q26775306|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q37520220|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q37696336|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q37701692|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q38720709|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q37708769|P4510|Q114077438|P1932|"SMAP"|S248|Q114078827
Q37709346|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q36214859|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q41044387|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q39246472|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q40242331|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q41547803|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q36376499|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q41708691|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q42253792|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q42378433|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q36406928|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q47109041|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q47137535|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q49586543|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q49678076|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q52657104|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q52725335|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q55044234|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q54977575|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q54955258|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q59799433|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q102215601|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q61807353|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q99563511|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q48162085|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q92768735|P4510|Q114076767|P1932|"MODA"|S248|Q114078827
Q96132346|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q40679423|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q28646430|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q35886343|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q47136255|P4510|Q114075953|P1932|"ASSET"|S248|Q114078827
Q47136255|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q38915472|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q40146758|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q104610380|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q93105060|P4510|Q114076489|P1932|"GLAD"|S248|Q114078827
Q39447373|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q50128774|P4510|Q114076509|P1932|"GPA"|S248|Q114078827
Q26852426|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q97652472|P4510|Q113334727|P1932|"GENIE"|S248|Q114078827
Q94589605|P4510|Q114076662|P1932|"MAST"|S248|Q114078827
Q98618020|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q47127757|P4510|Q107381604|P1932|"Meta"|S248|Q114078827
Q91126352|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q91445713|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q100383199|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q92752707|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q89861486|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q104688138|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q57297136|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q89510859|P4510|Q113334682|P1932|"DSS"|S248|Q114078827
Q37373958|P4510|Q114077524|P1932|"TCC"|S248|Q114078827
Q97687891|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q64898258|P4510|Q107381604|P1932|"META"|S248|Q114078827
Q30234670|P4510|Q107381604|P1932|"meta"|S248|Q114078827
Q104614211|P4510|Q107381604|P1932|"meta"|S248|Q114078827
